TransactionId,UserId,VisitYear,VisitMonth,VisitModeId,AttractionId,Rating
16163,1091,2024,12,4,24,3.0
16164,1688,2022,1,2,32,4.0
16165,1125,2021,4,3,87,1.0
16166,1857,2019,4,1,25,5.0
16167,1120,2022,3,2,36,4.0
16168,686,2021,1,1,95,2.0
16169,1846,2023,3,1,50,5.0
16170,1285,2019,7,1,103,1.0
16171,1521,2023,6,5,150,2.0
16172,454,2023,8,2,14,3.0
16173,1343,2021,11,1,97,4.0
16174,1121,2019,2,4,124,4.0
16175,211,2021,4,3,22,4.0
16176,509,2021,11,3,118,3.0
16177,1824,2023,3,4,77,3.0
16178,1143,2020,2,3,95,4.0
16179,1549,2019,3,3,8,5.0
16180,344,2024,5,3,66,4.0
16181,436,2020,4,3,56,3.0
16182,1883,2019,7,4,24,3.0
16183,841,2024,3,2,115,1.0
16184,1774,2023,7,1,76,4.0
16185,1617,2020,11,3,132,4.0
16186,674,2021,4,2,24,4.0
16187,1900,2023,7,2,110,4.0
16188,1554,2023,9,4,91,5.0
16189,256,2021,1,4,98,3.0
16190,192,2020,5,2,47,4.0
16191,254,2019,8,3,104,5.0
16192,1481,2024,4,2,38,3.0
16193,287,2023,5,3,115,3.0
16194,565,2024,6,1,67,5.0
16195,869,2023,12,5,72,4.0
16196,272,2020,2,1,88,5.0
16197,661,2020,8,4,13,3.0
16198,1357,2020,12,2,56,3.0
16199,1945,2021,11,4,31,1.0
16200,940,2024,7,2,145,4.0
16201,1494,2023,5,4,64,4.0
16202,1061,2021,2,5,1,4.0
16203,933,2023,4,5,4,4.0
16204,1042,2024,10,4,137,4.0
16205,1918,2021,1,3,24,2.0
16206,119,2024,9,3,1,4.0
16207,1027,2019,12,5,32,5.0
16208,103,2020,6,4,33,3.0
16209,1751,2020,10,3,12,3.0
16210,1203,2020,12,2,150,5.0
16211,95,2020,10,1,9,3.0
16212,1248,2021,7,2,110,3.0
16213,872,2023,7,3,126,3.0
16214,95,2022,3,4,97,5.0
16215,1957,2021,2,2,20,3.0
16216,757,2021,10,2,109,5.0
16217,48,2020,7,1,50,3.0
16218,1226,2023,12,1,62,5.0
16219,751,2023,9,4,38,4.0
16220,1314,2022,4,2,118,2.0
16221,325,2023,12,5,87,4.0
16222,1657,2023,1,1,24,4.0
16223,841,2023,2,4,62,4.0
16224,842,2019,8,1,120,3.0
16225,1608,2019,8,3,141,2.0
16226,1097,2021,9,4,141,4.0
16227,3,2019,8,2,21,2.0
16228,1158,2019,4,3,129,4.0
16229,1292,2019,2,4,85,5.0
16230,625,2019,12,2,111,5.0
16231,362,2020,5,3,58,3.0
16232,108,2020,3,3,98,3.0
16233,1693,2023,1,4,39,3.0
16234,9,2024,10,2,79,4.0
16235,1167,2020,11,3,34,3.0
16236,1673,2021,11,5,60,4.0
16237,705,2022,11,4,62,3.0
16238,401,2020,3,1,130,4.0
16239,1430,2020,1,2,95,3.0
16240,1261,2023,7,2,98,4.0
16241,30,2021,7,3,43,4.0
16242,1155,2023,1,2,66,5.0
16243,1,2019,11,3,71,3.0
16244,800,2021,8,5,118,4.0
16245,609,2020,9,4,28,4.0
16246,1667,2020,7,1,9,3.0
16247,1955,2021,12,3,76,4.0
16248,1397,2020,10,3,122,4.0
16249,1469,2023,7,2,111,3.0
16250,46,2020,7,1,122,4.0
16251,128,2024,11,5,60,3.0
16252,1554,2021,5,4,35,3.0
16253,857,2022,11,4,99,5.0
16254,1014,2020,2,4,6,4.0
16255,1384,2024,1,3,135,4.0
16256,695,2022,1,4,108,2.0
16257,1364,2023,5,3,76,4.0
16258,1454,2024,7,2,30,5.0
16259,481,2024,11,1,38,3.0
16260,1373,2020,12,3,150,5.0
16261,339,2020,1,2,3,3.0
16262,622,2020,10,4,2,2.0
16263,1561,2022,3,3,53,3.0
16264,1967,2024,5,5,35,3.0
16265,130,2023,11,2,102,4.0
16266,1298,2022,12,3,7,3.0
16267,1140,2021,10,2,118,3.0
16268,1212,2023,3,2,118,4.0
16269,1574,2021,1,3,35,5.0
16270,140,2024,12,1,87,4.0
16271,1479,2022,3,4,101,4.0
16272,559,2022,3,1,128,4.0
16273,309,2023,7,5,110,4.0
16274,894,2023,3,2,145,3.0
16275,55,2021,8,3,18,4.0
16276,1262,2021,11,5,92,2.0
16277,1131,2021,5,4,116,2.0
16278,1026,2024,6,2,35,4.0
16279,62,2019,11,2,33,3.0
16280,1527,2023,11,1,14,3.0
16281,71,2024,2,3,148,3.0
16282,526,2019,9,3,130,4.0
16283,792,2022,1,4,19,3.0
16284,1405,2022,2,2,37,5.0
16285,816,2021,8,1,69,4.0
16286,1634,2019,2,2,135,4.0
16287,1869,2023,3,5,124,5.0
16288,1531,2022,6,5,132,3.0
16289,78,2023,5,2,125,4.0
16290,1542,2019,7,3,95,2.0
16291,413,2024,12,4,44,3.0
16292,1778,2022,6,3,91,2.0
16293,1958,2021,4,5,75,5.0
16294,169,2021,3,4,143,4.0
16295,198,2024,11,4,68,4.0
16296,1395,2022,3,3,114,5.0
16297,287,2022,1,2,27,3.0
16298,1938,2022,7,2,103,2.0
16299,1081,2020,9,4,69,3.0
16300,1148,2020,1,2,66,4.0
16301,1721,2023,8,2,114,4.0
16302,435,2020,6,4,73,
16303,1112,2019,10,1,9,3.0
16304,1998,2021,1,4,59,5.0
16305,45,2019,11,3,145,3.0
16306,350,2022,11,1,142,5.0
16307,293,2022,9,2,93,5.0
16308,672,2024,8,2,96,2.0
16309,260,2022,9,2,40,3.0
16310,345,2021,2,2,118,3.0
16311,1706,2022,11,4,90,5.0
16312,930,2022,10,5,6,3.0
16313,717,2023,10,2,143,1.0
16314,838,2024,6,3,128,5.0
16315,1942,2019,2,3,13,1.0
16316,983,2023,7,2,63,3.0
16317,938,2023,7,5,112,4.0
16318,1856,2020,4,1,111,3.0
16319,75,2021,12,5,26,5.0
16320,957,2021,5,2,7,4.0
16321,1497,2021,12,3,148,3.0
16322,1030,2024,11,5,135,4.0
16323,1737,2020,1,3,111,5.0
16324,1774,2021,2,4,99,4.0
16325,673,2022,5,1,103,4.0
16326,1636,2020,8,3,69,4.0
16327,488,2023,2,2,103,3.0
16328,480,2022,3,3,46,2.0
16329,1955,2020,11,2,13,4.0
16330,26,2020,6,3,47,5.0
16331,707,2019,7,3,45,4.0
16332,1259,2022,7,1,46,3.0
16333,828,2023,12,4,71,4.0
16334,1690,2024,2,2,20,5.0
16335,504,2022,7,3,62,5.0
16336,1106,2024,1,4,70,4.0
16337,251,2024,1,2,29,3.0
16338,423,2022,6,3,69,3.0
16339,348,2021,11,4,102,3.0
16340,1483,2024,5,3,62,5.0
16341,406,2022,9,5,1,
16342,1340,2023,12,1,106,3.0
16343,692,2020,1,2,87,4.0
16344,1131,2024,9,4,63,4.0
16345,1748,2021,11,3,4,5.0
16346,1727,2024,11,2,14,4.0
16347,23,2021,9,2,12,3.0
16348,1569,2024,12,4,128,5.0
16349,1912,2023,8,4,47,4.0
16350,1336,2020,1,3,64,4.0
16351,375,2019,12,4,105,4.0
16352,1330,2019,11,3,99,4.0
16353,1273,2021,3,4,10,3.0
16354,1325,2019,12,1,140,2.0
16355,858,2022,8,5,40,5.0
16356,1051,2022,6,4,116,3.0
16357,1304,2023,10,4,125,3.0
16358,928,2024,8,4,81,3.0
16359,1548,2023,10,4,25,5.0
16360,1420,2024,5,1,82,4.0
16361,607,2022,5,5,37,4.0
16362,1221,2024,2,2,128,5.0
16363,1514,2023,11,4,114,4.0
16364,980,2023,4,3,124,3.0
16365,1431,2021,2,2,125,4.0
16366,254,2022,1,2,27,5.0
16367,773,2024,5,2,5,3.0
16368,1404,2021,6,4,94,3.0
16369,1791,2022,11,4,93,5.0
16370,1292,2022,8,3,130,4.0
16371,1328,2020,10,3,96,4.0
16372,685,2019,1,2,121,5.0
16373,1402,2023,1,2,53,3.0
16374,713,2023,3,3,19,4.0
16375,105,2022,5,3,6,4.0
16376,494,2022,1,1,66,3.0
16377,1223,2019,11,4,1,3.0
16378,1924,2020,12,5,78,3.0
16379,992,2023,6,4,61,5.0
16380,1721,2022,10,1,39,3.0
16381,1557,2020,3,4,89,4.0
16382,1123,2022,1,1,102,3.0
16383,1609,2019,11,1,6,4.0
16384,804,2023,10,2,72,5.0
16385,886,2019,10,3,141,4.0
16386,1474,2024,10,4,45,4.0
16387,1278,2020,9,4,118,3.0
16388,1056,2020,10,2,51,4.0
16389,867,2024,12,3,41,4.0
16390,1952,2023,11,2,129,4.0
16391,132,2021,11,5,54,4.0
16392,111,2020,6,2,130,3.0
16393,959,2019,10,2,99,3.0
16394,69,2021,3,5,122,2.0
16395,682,2022,4,2,123,2.0
16396,1138,2021,11,2,138,4.0
16397,811,2024,5,5,84,3.0
16398,407,2023,11,1,143,3.0
16399,570,2020,6,1,9,5.0
16400,1209,2024,4,3,74,4.0
16401,1903,2021,5,2,60,2.0
16402,1563,2019,7,4,15,3.0
16403,1095,2024,1,4,131,3.0
16404,277,2023,7,3,121,4.0
16405,486,2021,2,1,113,2.0
16406,882,2024,6,2,96,3.0
16407,494,2024,4,4,91,4.0
16408,1378,2024,8,2,58,3.0
16409,733,2024,11,1,103,2.0
16410,1668,2020,2,2,147,4.0
16411,539,2022,2,4,38,4.0
16412,993,2020,6,4,51,4.0
16413,1429,2023,10,2,17,2.0
16414,413,2021,4,2,137,4.0
16415,1523,2024,10,4,80,3.0
16416,1172,2024,1,2,89,2.0
16417,1296,2020,4,2,40,4.0
16418,910,2020,7,2,6,
16419,1871,2019,8,2,121,4.0
16420,1544,2022,5,1,130,5.0
16421,385,2021,11,4,52,
16422,1112,2024,6,2,115,2.0
16423,1807,2023,8,2,86,4.0
16424,559,2021,2,3,97,1.0
16425,1073,2022,12,4,26,3.0
16426,1509,2022,7,3,93,4.0
16427,547,2024,6,2,25,3.0
16428,1036,2024,4,1,33,4.0
16429,1106,2021,8,3,54,4.0
16430,356,2021,1,3,33,4.0
16431,356,2023,6,2,137,4.0
16432,1127,2020,10,3,5,2.0
16433,358,2019,10,4,136,4.0
16434,1897,2020,8,1,24,3.0
16435,1048,2020,5,4,131,4.0
16436,1412,2022,7,3,51,4.0
16437,794,2023,3,2,139,3.0
16438,598,2019,8,3,82,3.0
16439,974,2019,3,4,74,3.0
16440,1422,2019,4,4,20,3.0
16441,796,2024,9,3,66,5.0
16442,566,2020,2,3,84,4.0
16443,288,2022,4,3,148,3.0
16444,1086,2022,5,2,40,5.0
16445,1360,2020,12,1,13,4.0
16446,1054,2024,10,5,39,3.0
16447,510,2019,5,1,37,5.0
16448,495,2022,8,3,143,3.0
16449,755,2021,3,2,23,4.0
16450,696,2023,10,4,149,2.0
16451,408,2020,5,3,17,1.0
16452,1885,2024,11,2,122,5.0
16453,660,2023,11,2,63,4.0
16454,502,2023,3,2,9,3.0
16455,1214,2021,5,3,93,4.0
16456,1603,2022,11,3,110,4.0
16457,930,2020,2,4,126,4.0
16458,1335,2019,8,2,27,3.0
16459,191,2023,7,4,93,4.0
16460,1066,2021,7,2,86,4.0
16461,134,2021,7,4,67,3.0
16462,276,2020,7,1,135,2.0
16463,1184,2022,5,4,64,3.0
16464,410,2022,6,2,58,2.0
16465,74,2023,12,3,79,4.0
16466,358,2024,1,3,140,3.0
16467,1546,2024,2,3,131,3.0
16468,1174,2020,1,5,107,3.0
16469,764,2020,8,3,13,4.0
16470,1947,2019,4,2,46,5.0
16471,772,2022,1,3,3,2.0
16472,1755,2023,3,1,15,3.0
16473,690,2020,4,2,125,3.0
16474,51,2024,2,2,123,5.0
16475,221,2021,10,3,16,
16476,548,2023,1,5,69,2.0
16477,374,2020,11,2,42,5.0
16478,315,2019,12,4,11,4.0
16479,767,2022,12,4,58,2.0
16480,1952,2022,3,3,16,5.0
16481,402,2021,3,3,111,4.0
16482,472,2021,12,4,146,3.0
16483,1991,2022,8,2,64,5.0
16484,403,2022,7,5,37,3.0
16485,1661,2019,11,2,75,3.0
16486,1242,2023,3,1,145,3.0
16487,1856,2020,5,4,24,4.0
16488,1113,2023,2,2,103,4.0
16489,1187,2021,10,1,14,4.0
16490,452,2020,3,2,46,4.0
16491,1150,2020,2,2,66,4.0
16492,1341,2024,5,2,58,3.0
16493,1974,2023,7,1,27,4.0
16494,195,2020,3,2,117,3.0
16495,314,2022,11,3,101,3.0
16496,39,2019,10,1,66,2.0
16497,1581,2024,12,4,63,5.0
16498,165,2023,5,4,12,4.0
16499,1831,2023,5,4,100,5.0
16500,730,2021,7,2,35,3.0
16501,577,2019,11,3,46,3.0
16502,1951,2021,7,1,130,4.0
16503,1441,2022,5,5,97,4.0
16504,1095,2020,8,1,105,3.0
16505,1778,2021,2,2,40,5.0
16506,1510,2019,12,1,76,4.0
16507,1275,2022,9,5,3,3.0
16508,643,2020,6,1,37,4.0
16509,1973,2024,2,1,121,3.0
16510,1439,2023,4,1,72,3.0
16511,1892,2022,7,4,96,2.0
16512,1933,2020,12,3,119,4.0
16513,1099,2023,6,5,141,4.0
16514,716,2024,12,5,13,5.0
16515,1895,2022,7,4,88,4.0
16516,1999,2023,10,2,150,4.0
16517,244,2024,2,5,30,3.0
16518,1277,2024,10,3,129,3.0
16519,1205,2019,3,3,88,3.0
16520,1498,2024,5,3,48,3.0
16521,1951,2023,4,4,118,3.0
16522,505,2023,7,5,131,3.0
16523,1952,2020,8,5,22,5.0
16524,1287,2021,5,3,103,4.0
16525,166,2024,1,1,141,2.0
16526,1023,2024,8,5,100,5.0
16527,267,2019,6,1,83,4.0
16528,1913,2021,10,3,21,5.0
16529,1527,2022,9,2,68,4.0
16530,1810,2019,5,2,136,2.0
16531,1206,2020,1,3,120,3.0
16532,794,2022,7,4,68,5.0
16533,857,2022,10,5,47,2.0
16534,1894,2019,10,5,121,3.0
16535,304,2021,5,3,146,2.0
16536,1770,2022,3,2,45,3.0
16537,845,2024,1,3,122,3.0
16538,1181,2024,8,2,47,3.0
16539,1334,2020,4,3,125,4.0
16540,165,2023,10,5,145,4.0
16541,298,2022,8,3,100,2.0
16542,322,2020,1,1,75,3.0
16543,1558,2022,9,3,48,4.0
16544,154,2019,4,2,9,3.0
16545,1222,2019,11,2,8,4.0
16546,216,2021,1,4,126,4.0
16547,1536,2020,5,2,100,5.0
16548,1954,2019,1,3,35,4.0
16549,829,2019,8,4,83,4.0
16550,425,2022,6,2,132,3.0
16551,890,2019,7,3,98,4.0
16552,1382,2023,9,3,138,3.0
16553,1455,2019,11,3,18,3.0
16554,1274,2022,5,5,11,4.0
16555,1164,2019,7,4,100,5.0
16556,1263,2022,8,2,88,4.0
16557,435,2019,11,3,104,4.0
16558,414,2021,3,2,148,3.0
16559,1862,2022,7,1,17,3.0
16560,1159,2020,11,2,140,4.0
16561,1723,2019,4,2,10,3.0
16562,1252,2022,5,3,79,4.0
16563,911,2022,6,3,125,3.0
16564,1141,2021,9,2,103,3.0
16565,1384,2019,9,4,34,4.0
16566,373,2020,2,4,91,4.0
16567,925,2020,3,4,136,1.0
16568,1447,2022,10,2,31,2.0
16569,175,2020,9,2,141,5.0
16570,147,2021,7,1,98,4.0
16571,321,2020,6,2,14,3.0
16572,1183,2020,12,5,50,3.0
16573,477,2023,11,3,130,4.0
16574,873,2021,5,3,51,5.0
16575,268,2022,5,3,143,3.0
16576,501,2020,11,3,63,5.0
16577,36,2019,5,5,52,4.0
16578,1615,2023,5,1,128,3.0
16579,934,2023,12,4,118,3.0
16580,352,2019,2,3,36,5.0
16581,1053,2024,9,2,118,5.0
16582,1866,2024,9,3,38,4.0
16583,1650,2024,5,3,135,5.0
16584,1770,2021,3,1,2,4.0
16585,813,2023,11,1,100,4.0
16586,722,2019,10,3,24,4.0
16587,633,2022,11,4,102,2.0
16588,611,2019,5,3,147,3.0
16589,1840,2024,12,2,101,3.0
16590,275,2024,10,3,66,4.0
16591,1703,2019,3,5,124,
16592,1833,2022,6,5,30,3.0
16593,1689,2022,4,2,82,5.0
16594,1256,2023,7,1,145,2.0
16595,1712,2021,3,3,54,3.0
16596,64,2024,9,2,5,5.0
16597,1635,2021,6,4,67,4.0
16598,1022,2020,8,2,73,2.0
16599,1917,2023,8,2,122,4.0
16600,172,2022,8,4,121,2.0
16601,1861,2019,10,2,52,3.0
16602,1148,2022,8,1,116,
16603,208,2020,7,4,22,4.0
16604,1018,2024,8,1,29,3.0
16605,75,2024,8,3,91,3.0
16606,166,2021,10,2,107,5.0
16607,1064,2024,6,1,122,4.0
16608,1632,2024,4,1,94,3.0
16609,217,2023,4,1,20,4.0
16610,525,2022,3,3,102,3.0
16611,783,2024,8,5,65,3.0
16612,1083,2024,9,4,40,4.0
16613,2,2021,4,4,51,5.0
16614,1279,2019,7,3,122,3.0
16615,996,2022,5,4,27,4.0
16616,1925,2021,11,3,84,4.0
16617,603,2021,11,5,13,4.0
16618,988,2020,12,3,109,4.0
16619,164,2023,11,3,23,4.0
16620,1835,2024,11,1,141,4.0
16621,1668,2022,7,4,133,4.0
16622,710,2020,7,2,129,3.0
16623,921,2019,4,4,53,3.0
16624,1715,2023,10,4,118,4.0
16625,591,2019,4,1,21,3.0
16626,472,2019,5,2,44,3.0
16627,484,2020,12,5,20,5.0
16628,1415,2020,1,1,9,3.0
16629,423,2021,2,4,56,4.0
16630,178,2020,10,2,87,4.0
16631,331,2020,9,3,130,3.0
16632,1973,2023,10,5,6,5.0
16633,1746,2023,6,3,62,3.0
16634,1908,2020,1,3,108,5.0
16635,555,2021,4,3,31,4.0
16636,885,2023,11,2,111,3.0
16637,982,2024,8,1,86,4.0
16638,1048,2023,11,3,85,3.0
16639,54,2022,1,4,19,3.0
16640,1196,2024,4,3,26,4.0
16641,78,2023,9,3,132,4.0
16642,551,2023,1,1,132,4.0
16643,585,2019,6,1,68,3.0
16644,1349,2022,11,2,90,3.0
16645,1793,2020,2,5,82,4.0
16646,1398,2022,1,3,78,2.0
16647,871,2022,8,4,107,
16648,1051,2019,3,1,86,4.0
16649,1025,2021,3,3,19,4.0
16650,296,2022,7,2,13,4.0
16651,1915,2019,8,5,128,5.0
16652,1839,2024,10,2,112,3.0
16653,481,2024,2,1,30,3.0
16654,231,2019,10,2,10,4.0
16655,331,2019,9,1,33,4.0
16656,1259,2019,9,2,87,4.0
16657,59,2021,3,5,88,5.0
16658,207,2022,10,5,26,4.0
16659,1297,2020,2,3,27,5.0
16660,293,2024,9,4,32,2.0
16661,138,2020,2,2,67,3.0
16662,42,2020,8,4,35,3.0
16663,1412,2022,6,2,69,4.0
16664,727,2024,3,3,3,3.0
16665,569,2020,3,1,141,4.0
16666,1280,2021,6,5,134,5.0
16667,342,2021,5,2,51,3.0
16668,1044,2021,6,2,121,4.0
16669,968,2021,6,2,81,4.0
16670,1350,2024,1,3,5,5.0
16671,1248,2019,6,3,43,4.0
16672,1351,2021,5,3,9,3.0
16673,427,2020,5,4,107,5.0
16674,281,2022,3,4,118,4.0
16675,1068,2023,3,3,93,5.0
16676,115,2024,2,3,2,4.0
16677,909,2021,8,5,36,4.0
16678,1251,2020,7,3,71,3.0
16679,1642,2024,10,2,22,3.0
16680,1307,2019,3,3,17,3.0
16681,1990,2019,5,3,46,4.0
16682,1114,2024,3,5,89,4.0
16683,893,2024,12,2,14,3.0
16684,492,2022,10,3,150,5.0
16685,1347,2020,2,3,69,3.0
16686,1622,2024,10,4,26,4.0
16687,642,2024,12,1,4,3.0
16688,152,2024,8,5,144,4.0
16689,21,2023,12,2,90,3.0
16690,1265,2022,3,2,130,2.0
16691,1327,2021,4,3,117,3.0
16692,241,2021,8,2,148,4.0
16693,46,2022,7,1,134,4.0
16694,1309,2021,9,5,115,2.0
16695,796,2024,12,3,128,5.0
16696,836,2019,3,5,129,4.0
16697,525,2019,11,1,39,4.0
16698,1437,2021,2,1,90,3.0
16699,1490,2020,6,2,148,2.0
16700,105,2023,6,1,131,5.0
16701,179,2024,10,3,16,4.0
16702,1111,2024,6,5,17,4.0
16703,1207,2021,10,2,31,3.0
16704,290,2024,2,4,112,3.0
16705,317,2019,12,3,60,2.0
16706,1365,2024,3,1,95,3.0
16707,910,2020,8,2,21,5.0
16708,240,2019,6,3,9,4.0
16709,1220,2023,2,1,116,4.0
16710,148,2022,7,3,44,4.0
16711,462,2021,11,3,7,4.0
16712,1427,2020,7,2,33,4.0
16713,445,2021,9,2,49,4.0
16714,128,2022,12,4,61,4.0
16715,1920,2019,4,3,135,4.0
16716,450,2024,1,3,30,4.0
16717,1030,2023,9,2,91,2.0
16718,1650,2024,10,4,42,4.0
16719,1980,2019,2,3,75,3.0
16720,1620,2024,5,5,45,2.0
16721,680,2024,5,4,52,3.0
16722,1709,2021,10,3,90,4.0
16723,26,2022,11,3,89,5.0
16724,653,2022,9,2,21,4.0
16725,399,2023,4,3,24,3.0
16726,1057,2020,8,3,37,3.0
16727,1784,2024,4,3,135,4.0
16728,1547,2022,8,5,48,5.0
16729,1997,2019,12,3,87,4.0
16730,274,2020,8,1,68,3.0
16731,1505,2019,10,1,54,4.0
16732,1449,2023,9,1,6,4.0
16733,913,2021,6,5,67,4.0
16734,195,2021,2,2,150,4.0
16735,209,2021,12,4,142,5.0
16736,1827,2023,5,3,46,3.0
16737,591,2024,11,5,80,2.0
16738,1275,2024,11,3,44,3.0
16739,1892,2024,9,4,139,3.0
16740,987,2020,7,3,84,3.0
16741,420,2022,4,2,139,3.0
16742,970,2022,2,3,129,5.0
16743,459,2020,11,2,50,2.0
16744,363,2024,12,2,69,2.0
16745,1622,2024,9,2,86,4.0
16746,692,2024,12,2,38,3.0
16747,1370,2024,3,3,125,3.0
16748,1455,2019,7,3,85,5.0
16749,1099,2019,3,5,32,3.0
16750,1082,2023,7,3,73,2.0
16751,362,2023,11,4,124,4.0
16752,1059,2021,4,3,64,4.0
16753,1504,2019,6,3,107,4.0
16754,391,2020,7,3,148,2.0
16755,465,2019,0,4,51,3.0
16756,1381,2019,12,1,150,4.0
16757,1964,2020,6,2,63,3.0
16758,785,2022,4,4,85,4.0
16759,1657,2022,4,2,116,3.0
16760,366,2021,4,1,11,3.0
16761,1140,2022,4,2,106,4.0
16762,1888,2023,11,1,86,3.0
16763,884,2019,7,2,99,4.0
16764,1014,2020,5,2,143,3.0
16765,311,2020,2,5,73,5.0
16766,1057,2019,12,4,139,4.0
16767,1172,2019,2,1,86,4.0
16768,1963,2023,5,1,33,3.0
16769,402,2024,9,5,98,3.0
16770,733,2019,1,3,29,3.0
16771,1295,2023,4,3,135,4.0
16772,1887,2020,12,3,23,4.0
16773,476,2019,1,1,75,5.0
16774,1390,2020,3,2,123,3.0
16775,1759,2024,2,3,2,2.0
16776,1267,2021,9,3,74,3.0
16777,854,2023,1,5,76,3.0
16778,469,2021,1,1,51,3.0
16779,577,2021,6,1,101,3.0
16780,104,2023,9,5,49,2.0
16781,305,2024,11,4,57,3.0
16782,876,2022,3,2,42,3.0
16783,281,2024,7,2,94,3.0
16784,21,2019,10,3,133,3.0
16785,1386,2024,9,2,27,3.0
16786,143,2020,12,4,62,4.0
16787,283,2020,1,2,34,4.0
16788,1191,2024,1,1,37,4.0
16789,1844,2021,9,3,146,3.0
16790,1449,2020,5,4,107,4.0
16791,66,2019,9,5,142,4.0
16792,336,2020,9,3,96,4.0
16793,1481,2023,6,1,100,4.0
16794,1466,2019,12,3,108,4.0
16795,783,2024,11,1,98,3.0
16796,1900,2023,5,2,124,2.0
16797,1777,2020,1,2,49,4.0
16798,1487,2023,12,1,16,3.0
16799,1497,2022,12,2,74,3.0
16800,1570,2021,11,4,1,4.0
16801,297,2022,1,1,8,4.0
16802,1402,2019,9,3,8,3.0
16803,1880,2024,12,2,12,4.0
16804,450,2023,5,3,107,5.0
16805,30,2020,10,3,90,3.0
16806,722,2019,7,2,141,4.0
16807,540,2021,6,4,44,3.0
16808,1899,2021,9,3,50,4.0
16809,892,2023,7,5,74,4.0
16810,1323,2024,9,5,118,4.0
16811,1964,2019,3,2,140,5.0
16812,1579,2020,4,4,110,4.0
16813,1499,2022,8,4,77,3.0
16814,1938,2021,7,3,147,4.0
16815,1378,2024,5,4,28,4.0
16816,463,2022,11,3,71,4.0
16817,1454,2020,5,3,38,2.0
16818,644,2023,6,2,25,5.0
16819,662,2021,4,4,60,2.0
16820,1290,2021,7,5,115,3.0
16821,631,2023,7,2,48,4.0
16822,49,2021,4,3,123,3.0
16823,2000,2023,10,1,92,4.0
16824,1143,2021,2,4,107,3.0
16825,1341,2022,10,2,37,3.0
16826,1618,2021,1,1,130,3.0
16827,1270,2022,4,4,31,3.0
16828,1221,2021,5,3,56,4.0
16829,1584,2019,6,3,118,5.0
16830,591,2020,8,3,104,3.0
16831,1657,2021,12,4,45,3.0
16832,1449,2020,10,2,40,5.0
16833,365,2021,7,2,65,
16834,293,2021,2,3,67,3.0
16835,1760,2020,12,3,9,4.0
16836,1790,2021,4,3,37,3.0
16837,1988,2020,8,3,24,3.0
16838,202,2022,10,3,24,5.0
16839,1792,2021,9,1,54,5.0
16840,1727,2022,2,2,6,3.0
16841,1536,2021,4,3,102,4.0
16842,996,2024,12,2,101,4.0
16843,1018,2021,10,5,34,3.0
16844,858,2022,8,5,132,4.0
16845,59,2021,6,2,90,5.0
16846,1002,2023,12,2,48,3.0
16847,475,2022,9,2,30,2.0
16848,401,2019,9,3,65,2.0
16849,112,2023,11,5,145,3.0
16850,916,2023,12,2,1,3.0
16851,96,2021,11,2,4,4.0
16852,1700,2022,8,3,62,3.0
16853,1780,2019,3,3,138,3.0
16854,1602,2024,4,3,43,4.0
16855,602,2023,2,4,113,3.0
16856,327,2024,10,4,87,4.0
16857,1010,2022,5,3,30,4.0
16858,1347,2020,3,1,137,5.0
16859,42,2020,9,3,25,4.0
16860,1714,2024,7,3,76,2.0
16861,878,2019,3,2,100,5.0
16862,1640,2023,5,4,102,4.0
16863,156,2019,6,4,129,4.0
16864,852,2023,10,3,106,3.0
16865,917,2022,1,5,99,4.0
16866,97,2021,10,3,23,3.0
16867,1415,2023,1,5,46,4.0
16868,1863,2021,11,4,52,3.0
16869,1082,2022,2,4,56,4.0
16870,792,2023,3,2,17,3.0
16871,1273,2021,5,3,15,5.0
16872,722,2019,12,3,67,5.0
16873,720,2024,5,4,109,5.0
16874,1520,2022,10,5,134,4.0
16875,1182,2021,4,1,142,4.0
16876,528,2019,5,4,73,4.0
16877,815,2019,7,2,135,3.0
16878,1670,2020,2,4,69,4.0
16879,1058,2024,1,2,72,3.0
16880,153,2023,5,3,32,4.0
16881,1715,2021,10,3,95,3.0
16882,1482,2023,2,4,47,4.0
16883,534,2021,10,3,73,5.0
16884,1932,2024,8,2,141,3.0
16885,1904,2020,4,3,82,3.0
16886,1992,2023,2,3,46,3.0
16887,756,2021,7,2,101,3.0
16888,1848,2023,6,2,110,5.0
16889,1613,2020,2,5,91,4.0
16890,1742,2024,9,2,7,3.0
16891,1095,2020,11,1,34,3.0
16892,558,2022,6,3,20,2.0
16893,454,2023,6,2,144,3.0
16894,1934,2022,11,3,47,2.0
16895,1005,2022,5,2,72,3.0
16896,1856,2024,3,2,136,3.0
16897,1110,2024,11,3,149,3.0
16898,1069,2023,7,3,33,3.0
16899,147,2020,12,1,129,4.0
16900,805,2023,11,3,110,4.0
16901,1113,2022,10,3,93,4.0
16902,219,2022,5,4,26,1.0
16903,325,2024,9,2,104,3.0
16904,1182,2022,6,3,92,4.0
16905,497,2024,10,2,67,5.0
16906,1402,2022,12,1,89,4.0
16907,921,2019,9,3,32,3.0
16908,808,2023,6,3,94,3.0
16909,235,2021,12,5,23,5.0
16910,813,2022,11,1,43,3.0
16911,1085,2020,3,3,75,4.0
16912,1147,2020,12,5,25,5.0
16913,541,2023,6,3,138,1.0
16914,56,2020,4,4,133,4.0
16915,1870,2019,4,3,72,2.0
16916,1916,2021,10,4,86,4.0
16917,1809,2023,5,4,44,5.0
